Event,AvgSpeed,MaxSpeed
4633.0,34.50082177570094,35.54445
4634.0,33.7686708,34.07223
4635.0,34.35587582278481,34.95556
4636.0,35.016562489177495,36.233340000000005
4637.0,33.97625383333333,34.54167
4638.0,33.322628192771084,33.76389
4639.0,34.87904454545455,35.98056
4640.0,34.687266666666666,36.57223
4641.0,33.58333666666667,33.71667
4642.0,36.45725903195489,37.96112
4643.0,35.481223455953526,38.89723
4644.0,35.041602256442495,37.86667
4645.0,33.98723708609271,34.80834
4646.0,35.92872129324824,40.20556
4647.0,36.280891085271314,39.69723
4648.0,35.09120614730878,38.21112
4649.0,33.92425926829268,34.31389
4650.0,34.40984435028249,36.147220000000004
4651.0,34.159584576271186,34.488890000000005
4652.0,34.31588172839506,35.07778
4653.0,33.82369997555012,35.11111
4654.0,35.987931999999994,39.025009999999995
4655.0,34.62931608020699,35.89445
4656.0,35.4164861878453,37.11667
4657.0,34.60767762711864,35.46112
4658.0,34.316273,35.12778
4659.0,33.78788637681159,34.24167
4660.0,35.20413285024155,37.025009999999995
4661.0,36.08755848214286,40.06389
4662.0,34.896781833550065,37.925
4663.0,33.58404839285714,34.83611
4664.0,33.99847914634146,34.25
4665.0,34.257944073170734,35.238890000000005
4666.0,34.08705075581395,34.46389
4667.0,33.75646839506173,34.5
4668.0,33.917137876106196,34.28889
4669.0,35.31007240514905,39.26112
4670.0,34.47509197879859,35.81667
4671.0,34.72193102466793,36.52778
4672.0,34.20692357142857,34.79167
4673.0,33.72404770491803,33.977779999999996
4674.0,34.76794615749526,36.758340000000004
4675.0,34.81621970515971,37.647220000000004
4676.0,33.769784949494955,34.897220000000004
4677.0,34.09947864864864,34.51945
4678.0,37.40244666193182,40.59445
4679.0,33.520509000000004,33.81667
4680.0,36.02055854831657,39.488890000000005
4681.0,34.75610075471698,35.82778
4682.0,34.64545818181818,35.758340000000004
4683.0,36.38838128834355,38.61111
4684.0,34.45881566889632,35.655559999999994
4685.0,34.93278159069768,36.79723
4686.0,36.92666540234885,40.44445
4687.0,36.28131802564102,38.11945
4688.0,39.5219401875,42.358340000000005
4689.0,35.56764818355641,38.32778
4690.0,35.82214188163885,37.36111
4691.0,33.777120952380955,33.977779999999996
4692.0,33.852862753623185,34.18056
4693.0,33.539587499999996,33.55834
4694.0,33.890174615384616,34.07778
4695.0,34.8057976119403,36.80556
4696.0,33.668214444444445,33.74723
