Event,Driver,Trip,Starttime,Endtime,Speedingtime
19712,100,154,64840,64950,80
19713,100,154,67330,68980,1660
19714,100,154,72280,73790,1520
19715,100,189,55890,108300,51260
19716,100,189,109390,112510,3130
19717,100,189,124980,128180,3180
19718,100,189,130730,131230,500
19719,100,189,132290,139130,6670
19720,100,189,151380,157840,5440
19721,100,189,161730,161780,30
19722,100,189,163160,164170,1010
19723,100,190,28220,28810,590
19724,100,190,32220,32390,160
19725,100,190,39490,43310,3720
19726,100,190,44780,56170,11380
19727,100,190,63110,76680,13550
19728,100,190,79280,81350,2050
19729,100,190,83160,119890,36730
19730,100,190,121680,129030,6320
19731,100,190,132080,134280,2210
19732,100,195,37950,44610,5890
19733,101,1,55350,55420,60
19734,101,1,60740,61390,490
19735,101,1,69980,70070,30
19736,101,1,88240,88240,10
19737,101,5,64450,72150,7710
19738,101,5,79800,79810,20
19739,101,5,81370,81660,230
19740,101,5,86790,122670,35400
19741,101,5,132170,132630,470
19742,101,5,135130,139660,4540
19743,101,5,214680,216570,1600
19744,101,5,217610,222320,3950
19745,101,5,226950,230490,2520
19746,101,5,239390,249350,9970
19747,101,20,31820,32350,70
19748,101,22,11750,11750,10
19749,101,22,12820,42030,27790
19750,101,26,11480,12880,1320
19751,101,26,20540,22580,2050
19752,101,28,59470,78790,19330
19753,101,46,16810,34710,16140
19754,101,54,242110,243190,1040
19755,101,66,48100,52870,4250
19756,101,67,115600,116280,690
19757,101,67,118160,120440,2290
19758,101,82,101170,106650,5000
19759,101,82,148650,158000,7890
19760,101,82,159040,161230,2170
19761,101,82,164860,167840,2940
19762,101,82,170180,229890,51850
19763,101,82,264780,264870,90
19764,101,82,271650,271910,270
19765,101,82,279590,280810,1230
19766,101,82,282680,283360,500
19767,101,82,297790,297980,200
19768,101,82,302550,302560,20
19769,101,82,324080,328390,3520
19770,101,82,331500,334670,3180
19771,101,82,369390,370760,1340
19772,101,82,373450,374590,1150
19773,101,82,377160,378630,1480
19774,101,85,68160,76370,7840
19775,101,85,186610,187600,960
19776,101,85,188750,204590,14740
19777,101,92,45420,46350,810
19778,101,92,47950,74220,26280
19779,101,103,76210,76390,90
19780,101,103,80920,80920,10
19781,101,103,84930,85340,350
19782,101,103,89060,89340,160
19783,101,103,95390,95670,250
19784,101,103,100790,100790,10
19785,101,103,103680,103680,10
19786,101,103,105480,105480,10
19787,101,103,126850,128590,1300
19788,101,110,20090,22100,1350
19789,101,110,28720,28880,80
19790,101,112,73390,75030,1650
19791,101,112,77860,89970,6560
19792,101,112,91150,96290,1900
19793,101,112,97460,99390,880
19794,101,112,134030,135190,690
19795,101,112,149720,150460,500
19796,101,114,10250,29540,18170
19797,101,119,56370,56910,510
19798,101,119,118000,129730,11670
19799,101,119,134150,154090,19050
19800,101,129,57870,65720,7860
19801,101,141,54270,90340,33640
19802,101,143,96290,97400,140
19803,101,143,116710,116760,30
19804,101,143,119960,120700,600
19805,101,143,121880,122320,390
19806,101,143,135660,136170,110
19807,101,164,66310,121610,54290
19808,101,164,123140,124390,1070
19809,101,164,128410,132610,3550
19810,101,164,143590,145970,1220
19811,101,164,147550,150300,1800
19812,101,164,151900,184040,15730
19813,101,164,185320,194600,4210
19814,101,164,195900,201610,3800
19815,101,164,202670,228410,12900
19816,101,164,235830,237910,1190
19817,101,164,239580,239910,290
19818,101,166,395800,404020,2430
19819,101,166,442080,443080,1000
19820,101,166,450220,450610,370
19821,101,166,457140,459650,2510
19822,101,166,460870,461990,1120
19823,101,166,554410,605700,51290
19824,101,167,16460,37450,21000
19825,101,168,23390,56110,8460
19826,101,168,57170,63000,2080
19827,101,168,64600,70830,6240
19828,101,168,77960,79200,1220
19829,101,168,82550,83430,890
19830,101,186,73520,94760,11990
19831,101,194,49410,87560,37470
19832,101,238,183960,226530,41820
19833,101,238,234810,235660,860
19834,102,1,49220,49270,40
19835,102,1,157900,159580,1690
19836,102,1,164360,165180,830
19837,102,263,143130,144230,1110
19838,102,263,150810,152830,1470
19839,102,263,179230,180050,830
19840,103,1,39390,40620,1180
19841,103,1,46240,46950,250
19842,103,5,21890,32400,10510
19843,103,5,34180,34860,680
19844,103,5,52410,53290,890
19845,103,5,76920,78350,1260
19846,103,7,37260,58260,17910
19847,103,7,62020,62940,930
19848,103,7,69930,70360,440
19849,103,7,71990,75080,3060
19850,103,7,76200,81120,4100
19851,103,13,41750,48020,5620
19852,103,13,55170,56390,1230
19853,103,13,59340,61340,2010
19854,103,13,74990,79470,4480
19855,103,13,81500,88380,6020
19856,103,14,24790,55040,30240
19857,103,14,60180,61150,980
19858,103,14,62470,63270,810
19859,103,14,65060,76020,9970
19860,103,15,3630,3900,230
19861,103,15,9890,11270,690
19862,103,15,28440,33020,4590
19863,103,15,34710,37830,3010
19864,103,15,39240,42560,3300
19865,103,15,44440,49350,4920
19866,103,15,51040,56580,5370
19867,103,16,19050,30870,10580
19868,103,16,43280,50250,6630
19869,103,16,56310,56310,10
19870,103,16,58400,65580,6780
19871,103,20,40610,61940,18970
19872,103,20,72340,86160,13820
19873,103,22,13630,28980,15360
19874,103,22,36200,38570,2380
19875,103,22,40630,56880,15340
19876,103,24,35070,42090,7030
19877,103,24,48110,48270,170
19878,103,33,22760,36340,13070
19879,103,33,47200,48710,780
19880,103,33,49740,53030,3290
19881,103,33,54680,54880,210
19882,103,33,59000,59340,350
19883,103,33,64480,66170,800
19884,103,33,69280,70010,740
19885,103,34,53120,57230,4070
19886,103,34,59360,67020,7660
19887,103,34,70150,71250,1080
19888,103,34,84060,84120,70
19889,103,34,85160,89180,4020
19890,103,34,160120,164040,3540
19891,103,34,166530,169550,2960
19892,103,34,173590,191650,17250
19893,103,34,197300,197910,620
19894,103,34,198940,209190,10260
19895,103,35,82920,84360,1220
19896,103,35,85370,89250,3890
19897,103,35,92100,92190,90
19898,103,35,96780,96890,90
19899,103,35,99040,100790,1760
19900,103,35,113170,113520,360
19901,103,35,115700,120480,4790
19902,103,35,122810,151430,28630
19903,103,36,19840,35610,15310
19904,103,36,42340,51260,8930
19905,103,36,53100,55400,990
19906,103,37,33650,37130,3490
19907,103,47,35970,40650,3950
19908,103,47,41740,48580,6170
19909,103,47,49890,52620,2130
19910,103,47,53930,60140,5530
19911,103,47,70960,73910,2060
19912,103,47,76880,81610,4690
19913,103,49,15610,15950,350
19914,103,49,17220,30510,13300
19915,103,49,42140,44940,2590
19916,103,49,59090,59750,670
19917,103,49,61420,61660,250
19918,103,53,29840,32660,2590
19919,103,53,33850,34500,660
19920,103,53,40690,42190,1510
19921,103,53,44190,53880,7480
19922,103,53,57530,61470,3540
19923,103,55,18050,21840,3760
19924,103,59,36030,38350,2290
19925,103,59,40060,40380,320
19926,103,59,48310,53230,4220
19927,103,59,55620,64380,7670
19928,103,59,67020,67910,900
19929,103,59,69300,70880,1560
19930,103,59,72340,72950,620
19931,103,59,74560,81880,7330
19932,103,60,18710,28570,9410
19933,103,60,29910,32260,2300
19934,103,60,33490,34080,300
19935,103,60,53860,63480,8200
19936,103,66,16060,20760,3860
19937,103,66,22170,29660,6700
19938,103,66,42900,43430,510
19939,103,66,61580,62560,960
19940,103,67,83140,83390,230
19941,103,67,85090,85990,890
19942,103,67,89810,98640,7120
19943,103,67,101460,104890,1340
19944,103,67,115260,119320,4060
19945,103,67,120450,122970,1830
19946,103,67,126060,126220,80
19947,103,67,136750,147640,8730
19948,103,67,150270,152380,1800
19949,103,67,157230,157730,510
19950,103,67,219550,220490,500
19951,103,67,222530,224740,1120
19952,103,68,29690,30030,350
19953,103,68,31280,31970,590
19954,103,68,34530,34710,190
19955,103,68,36600,37470,870
19956,103,68,39440,44670,3710
19957,103,68,53700,57060,3370
19958,103,68,95870,99760,3320
19959,103,68,114670,115020,130
19960,103,68,134760,135220,450
19961,103,69,90440,96900,6470
19962,103,69,98660,116120,16070
19963,103,69,120950,127720,6760
19964,103,72,24230,28030,3800
19965,103,72,36350,36590,250
19966,103,72,52850,61220,7140
19967,103,72,63330,63420,40
19968,103,72,67790,68220,420
19969,103,72,69910,70170,270
19970,103,77,41260,41450,190
19971,103,77,44410,48640,3390
19972,103,77,53170,54390,1210
19973,103,78,96170,121240,24660
19974,103,80,34550,36520,1200
19975,103,80,41290,42800,1520
19976,103,80,46080,56640,8150
19977,103,80,58130,63410,5290
19978,103,85,84700,86680,1660
19979,103,85,94380,94560,190
19980,103,85,97720,100020,1870
19981,103,85,103410,103680,280
19982,103,85,104750,105300,550
19983,103,85,109580,111570,2000
19984,103,85,117360,129750,11800
19985,103,86,23590,29270,4180
19986,103,86,32000,34610,2060
19987,103,86,49250,52290,2060
19988,103,86,58250,60210,1650
19989,103,86,61210,70370,7420
19990,103,94,21980,36070,12130
19991,103,94,41990,63360,20330
19992,103,94,65760,66480,730
19993,103,96,41060,41640,590
19994,103,96,49750,62430,10660
19995,103,96,76820,86560,8400
19996,103,97,17670,28130,10470
19997,103,97,29600,32580,2990
19998,103,97,44420,45440,1030
19999,103,99,16940,30790,13310
20000,103,99,52430,52580,140
20001,103,99,54550,54620,30
20002,103,99,60350,61150,780
20003,103,102,37790,44860,7080
20004,103,102,45960,59060,11330
20005,103,102,71290,71330,20
20006,103,102,72440,83300,10530
20007,103,104,17770,29340,11160
20008,103,104,30670,31350,560
20009,103,104,43170,47740,4230
20010,103,104,51460,74450,21150
20011,103,104,77360,81420,3100
20012,103,104,116330,118790,1510
20013,103,104,124230,127410,3180
20014,103,104,129910,135030,3880
20015,103,106,78490,78790,310
20016,103,106,82510,84950,2450
20017,103,106,87280,87570,290
20018,103,106,92180,106370,13300
20019,103,112,77890,89200,10800
20020,103,112,90930,93430,1840
20021,103,112,94620,103150,8530
20022,103,112,108640,110550,1910
20023,103,112,115940,120080,4140
20024,103,113,21440,21520,50
20025,103,113,25950,30720,3490
20026,103,113,61070,62670,1600
20027,103,114,73700,87240,11520
20028,103,114,90800,91430,550
20029,103,114,93740,97290,3550
20030,103,114,105340,108270,2160
20031,103,114,110330,115220,4410
20032,103,114,117910,120070,2150
20033,103,118,152700,153220,520
20034,103,118,287720,300780,11340
20035,103,118,302000,302430,430
20036,103,118,317860,319890,2010
20037,103,118,326630,330610,2150
20038,103,118,334230,334820,600
20039,103,120,95830,103490,7670
20040,103,127,39540,42830,2700
20041,103,128,9240,9250,20
20042,103,128,10580,17370,6800
20043,103,128,23940,36690,11510
20044,103,130,21670,25280,3410
20045,103,130,26360,33870,7050
20046,103,130,54050,55220,1180
20047,103,130,59190,66660,6220
20048,103,136,14810,15890,1080
20049,103,136,19160,19460,310
20050,103,136,23640,24330,690
20051,103,136,32440,35310,2620
20052,103,136,36580,38390,1310
20053,103,136,48820,49190,370
20054,103,136,51930,52900,980
20055,103,139,44100,47070,2570
20056,103,139,55560,72070,16490
20057,103,139,74160,76100,1170
20058,103,144,18460,31990,12640
20059,103,144,47340,47340,10
20060,103,147,73320,77840,4530
20061,103,147,78970,90760,10960
20062,103,147,96840,98720,1890
20063,103,147,104700,111340,6650
20064,103,150,9030,25720,16200
20065,103,150,34900,37260,2260
20066,103,150,50560,51080,530
20067,103,150,52190,58690,6110
20068,103,151,180740,187690,6610
20069,103,153,46600,46940,350
20070,103,157,34890,43880,8140
20071,103,157,45860,57230,11290
20072,103,157,65940,73860,7920
20073,103,157,76530,79920,3380
20074,103,158,25180,29300,3880
20075,103,158,34690,34920,240
20076,103,158,45050,45330,290
20077,103,158,47030,47750,730
20078,103,158,50670,55620,4740
20079,103,158,56780,63070,5110
20080,103,158,67000,68200,820
20081,103,160,92630,93060,80
20082,103,160,94260,101050,6780
20083,103,160,102700,110660,6820
20084,103,160,120370,120710,320
20085,103,160,122710,123800,1100
20086,103,160,125740,126690,950
20087,103,160,422690,423910,1180
20088,103,160,430410,430860,390
20089,103,160,451750,452850,1020
20090,103,160,459190,460280,1090
20091,103,165,47060,53470,5870
20092,103,165,60120,62100,1990
20093,103,165,67780,69210,1440
20094,103,166,14870,17860,2990
20095,103,166,18860,22380,3530
20096,103,166,27160,38730,11440
20097,103,166,40470,68770,26250
20098,103,166,72440,72740,310
20099,103,166,91590,91900,320
20100,103,166,156850,156860,20
20101,103,166,158090,165820,6830
20102,103,166,177270,183010,5720
20103,103,166,184410,195590,9750
20104,103,166,197790,226360,27860
20105,103,166,237140,250570,12680
20106,103,170,27440,37970,10530
20107,103,170,39580,42290,2600
20108,103,170,52590,55910,2810
20109,103,170,72260,75890,3100
20110,103,174,91410,100430,8690
20111,103,174,103460,111580,8130
20112,103,174,116170,117770,1600
20113,103,174,132810,137660,4780
20114,104,1,34940,35920,990
20115,104,1,45770,60310,14540
20116,104,1,62820,76710,12970
20117,104,1,77840,80940,2940
20118,104,1,84060,86670,2530
20119,104,11,76880,96260,19380
20120,104,11,98010,98480,480
20121,104,11,101420,105140,3720
20122,104,13,47860,48900,1050
20123,104,13,71910,107450,34630
20124,104,14,55360,58220,2870
20125,104,16,10070,15100,5040
20126,104,16,17140,20950,3820
20127,104,16,22690,26810,3790
20128,104,16,30050,35120,4550
20129,104,16,36800,37660,870
20130,104,19,174750,176450,1690
20131,104,19,178660,184400,4740
20132,104,19,195050,201010,5970
20133,104,19,210230,211340,730
20134,104,19,216810,224210,5820
20135,104,19,240820,246480,5670
20136,104,19,255310,256990,980
20137,104,19,260020,262090,2080
20138,104,19,264370,269900,3870
20139,104,20,59530,62440,2240
20140,104,20,70830,72270,1440
20141,104,20,78250,93380,15140
20142,104,20,94540,98760,4230
20143,104,20,103040,103160,130
20144,104,20,104350,106210,1870
20145,104,20,116410,167480,50710
20146,104,20,169810,170620,820
20147,104,32,110790,153910,41240
20148,104,37,166610,169530,2920
20149,104,37,171960,178610,6490
20150,104,37,188340,196650,8320
20151,104,39,80420,81600,1190
20152,104,39,82790,86130,3330
20153,104,42,30990,59880,28900
20154,104,42,62360,62990,640
20155,104,42,71290,84730,13450
20156,104,42,85880,88230,2360
20157,104,42,92650,92970,310
20158,104,42,97780,101040,3270
20159,104,47,23830,48400,23760
20160,104,47,49700,51640,1250
20161,104,47,54590,54960,380
20162,104,47,56220,59820,2180
20163,104,47,62940,67800,4860
20164,104,48,74110,78970,4790
20165,104,48,80280,94530,14030
20166,104,48,95980,96060,60
20167,104,48,100320,116420,16110
20168,104,49,27600,30550,2950
20169,104,49,34040,61320,26450
20170,104,49,68800,71860,2450
20171,104,49,74550,75620,1080
20172,104,49,77650,80410,2090
20173,104,50,75550,103980,27810
20174,104,59,30710,31240,530
20175,104,59,40980,43430,2450
20176,104,59,46630,57300,10680
20177,104,60,23970,24780,760
20178,104,60,27510,35250,7750
20179,104,60,37230,54230,16200
20180,104,61,14120,16520,2410
20181,104,61,31150,36410,5080
20182,104,61,37600,38380,790
20183,104,61,40780,41620,320
20184,104,61,85860,89790,3940
20185,104,61,92140,94410,1690
20186,104,61,97170,100090,2910
20187,104,69,15450,22980,7540
20188,104,75,42810,51760,7980
20189,104,75,53000,54020,1030
20190,104,75,60910,61070,170
20191,104,75,64050,71930,7350
20192,104,75,74360,75610,1210
20193,104,75,87980,89390,1420
20194,104,84,28840,53670,21990
20195,104,84,55070,59800,3810
20196,104,84,75960,79070,2510
20197,104,84,81380,83380,1990
20198,104,84,85560,85870,320
20199,104,84,88530,89280,750
20200,104,84,99270,99850,300
20201,104,87,37790,38490,680
20202,104,87,39730,54970,14260
20203,104,87,57110,71570,13570
20204,104,101,69310,71030,1730
20205,104,101,73200,79320,6100
20206,104,101,80340,87470,6350
20207,104,101,90320,92640,2330
20208,104,101,93660,109760,13890
20209,104,102,25480,37670,12020
20210,104,102,38890,49610,10730
20211,104,102,59850,64850,5010
20212,104,104,32580,38930,5920
20213,104,104,40320,44040,3710
20214,104,104,45500,58310,12820
20215,104,104,60510,61700,1190
20216,104,114,58850,67150,8290
20217,104,114,89980,90580,610
20218,104,114,100370,104060,3140
20219,104,114,105470,117270,11810
20220,104,114,118720,119360,630
20221,104,114,124550,138630,12590
20222,104,114,148750,159460,9870
20223,104,115,21270,64810,43070
20224,104,128,134070,148040,12490
20225,104,128,149450,151170,900
20226,104,128,154490,174310,18700
20227,104,128,180910,186590,4090
20228,104,128,193160,193540,390
20229,104,129,52690,53050,370
20230,104,129,78630,79010,390
20231,104,129,83020,84360,1350
20232,104,129,92480,95250,2770
20233,104,129,126720,127080,350
20234,104,129,139600,140120,530
20235,104,129,141630,176210,28490
20236,104,129,180740,181520,790
20237,104,131,27610,32160,3580
20238,104,131,33870,51730,15880
20239,104,131,58970,59870,900
20240,104,131,61690,78050,16370
20241,104,132,62220,64760,1400
20242,104,132,67140,78320,11190
20243,104,132,81180,85590,3650
20244,104,132,87700,107320,19100
20245,104,133,28840,30400,1570
20246,104,133,34900,43300,8270
20247,104,133,51140,54360,3230
20248,104,134,26490,34220,6480
20249,104,134,40650,41230,570
20250,104,134,46020,51510,5490
20251,104,134,53500,54810,1320
20252,104,134,57410,76930,18410
20253,104,134,80740,80910,180
20254,104,134,85510,85870,360
20255,104,134,89830,93830,4000
20256,104,134,103170,105510,1530
20257,104,134,107550,111940,4390
20258,104,134,114490,114730,250
20259,104,134,121090,121750,660
20260,104,134,125080,126260,990
20261,104,134,133260,138680,4500
20262,104,134,141020,150030,8030
20263,104,134,159800,160610,820
20264,104,134,161780,170330,6740
20265,104,134,171910,202830,29140
20266,104,134,203860,204720,870
20267,104,135,33530,37430,3900
20268,104,135,66740,67270,510
20269,104,135,73040,73440,410
20270,104,135,88060,94820,5820
20271,104,135,105070,109080,4020
20272,104,135,110630,111080,460
20273,104,135,113340,114270,930
20274,104,135,116970,149090,31640
20275,104,135,155180,160930,5760
20276,104,135,165070,174410,9140
20277,104,135,176500,183590,6970
20278,104,135,185470,188240,2760
20279,104,135,192500,207700,15210
20280,104,135,208830,209050,160
20281,104,135,213780,214210,420
20282,104,135,219190,219930,750
20283,104,135,229600,240130,9900
20284,104,135,241370,246710,5000
20285,104,135,251460,255330,2910
20286,104,135,257830,262540,4720
20287,104,145,26490,29490,3010
20288,104,145,59640,59700,20
20289,104,145,79960,84090,3980
20290,104,145,110470,132260,20670
20291,104,145,133670,137910,3390
20292,104,145,140830,145040,3730
20293,104,145,146600,148250,1660
20294,104,145,149360,159350,8170
20295,104,145,160360,160950,600
20296,104,145,161960,168010,4200
20297,104,146,12410,14500,2100
20298,104,146,15520,19700,4190
20299,104,146,27450,40910,13460
20300,104,146,44830,67010,21010
20301,104,146,71180,72530,1360
20302,104,146,73700,84750,10990
20303,104,146,85850,89410,2140
20304,104,146,91720,92620,890
20305,104,146,107750,122560,14750
20306,104,146,124320,139250,14250
20307,104,151,28410,49940,21540
20308,104,151,53150,59680,4680
20309,104,151,63080,69970,5760
20310,104,151,71090,72480,1400
20311,104,151,74170,74880,720
20312,104,151,79460,81260,1090
20313,104,152,51590,99080,45780
20314,104,161,29800,36610,6580
20315,104,161,38380,62030,22830
20316,104,161,72180,80010,7530
20317,104,161,84240,85440,1200
20318,104,161,88430,92840,4420
20319,104,161,96270,96680,170
20320,104,161,100210,103980,3780
20321,104,161,107040,107290,260
20322,104,161,108320,109310,1000
20323,104,161,111010,111880,880
20324,104,161,112910,135010,22110
20325,104,161,141040,152560,10090
20326,104,161,157260,157810,560
20327,104,161,159340,161940,1550
20328,104,161,163810,165900,1240
20329,104,161,167210,169010,1410
20330,104,161,170220,170400,180
20331,104,161,173000,179030,5730
20332,104,161,180280,180690,420
20333,104,161,181750,183170,1250
20334,104,161,186580,194250,7680
20335,104,161,196200,210640,14240
20336,104,162,8400,22920,13590
20337,104,162,26280,33800,7530
20338,104,169,26580,26830,260
20339,104,169,44970,47300,2340
20340,104,169,54980,55120,150
20341,104,169,59930,60470,550
20342,104,169,65050,65060,20
20343,104,169,75720,78550,2360
20344,104,169,80340,81270,910
20345,104,169,87920,90170,2250
20346,104,169,130600,131040,450
20347,104,169,136310,136380,80
20348,104,169,141620,161910,19050
20349,104,169,164460,187950,22150
20350,104,169,189120,189270,160
20351,104,169,194220,201590,5770
20352,104,169,211080,230930,19080
20353,104,169,232060,234580,2530
20354,104,169,236420,238660,2250
20355,104,169,253500,256260,2750
20356,104,169,259510,261870,2370
20357,104,169,269370,270340,980
20358,104,169,272080,282420,9150
20359,104,172,135290,136170,880
20360,104,172,138360,143350,4080
20361,104,172,147370,166010,17910
20362,104,172,167300,175010,7260
20363,104,172,233820,235530,1720
20364,104,172,241370,247740,5890
20365,104,172,249460,253150,3690
20366,104,172,254270,255180,920
20367,104,172,260890,264610,3220
20368,104,172,267290,268110,830
20369,104,172,270650,283420,11750
20370,104,172,289050,305190,14660
20371,104,172,328670,329540,880
20372,104,172,332490,332830,290
20373,104,172,334750,335950,880
20374,104,182,27690,33710,5600
20375,104,182,40030,41280,1260
20376,104,182,47110,50230,3130
20377,104,182,51340,52340,1010
20378,104,182,65120,65370,210
20379,104,182,68140,80030,11900
20380,104,183,54010,61830,6610
20381,104,183,62980,67140,3720
20382,104,185,23770,43840,18310
20383,104,186,98150,100040,1900
20384,104,186,111920,115870,3250
20385,104,186,117440,120250,2820
20386,104,186,123750,125090,910
20387,104,186,126810,128250,1450
20388,104,186,132680,157770,24100
20389,104,186,160250,165680,4820
20390,104,186,184710,185570,870
20391,104,186,187820,189030,1220
20392,104,186,190220,197680,4890
20393,104,186,206390,207780,1400
20394,104,187,39190,40110,920
20395,104,187,51250,51390,120
20396,104,187,82910,83930,1030
20397,104,187,115170,118910,2570
20398,104,187,120630,121680,1060
20399,104,187,127360,128690,1300
20400,104,187,134390,136460,2070
20401,104,187,138260,138260,10
20402,104,187,140680,149270,7650
20403,104,187,172960,172960,10
