Driver,Trip,Lanechange,Distance,Frequency
19,156,3,7.58024921524,0.3957653521428472
19,157,11,19.388307366919996,0.5673522598866992
19,158,39,121.74741451039,0.32033534475322856
19,160,6,38.846254528042,0.154455045226272
19,161,54,120.12893145001999,0.44951702598359383
20,1,3,9.8333790884,0.305083326192414
20,19,14,30.7845836196,0.45477308294942953
20,20,8,27.59215730046,0.2899374598689545
20,21,10,30.331611103300002,0.32968904836420065
20,22,6,27.601150388470003,0.2173822436946837
20,23,9,30.298843156350003,0.2970410438958884
20,29,2,5.6576981239999995,0.353500656303309
20,33,5,8.1362930026465,0.6145304745507131
20,39,1,3.259110442663,0.30683219166482306
20,40,2,5.598483427110001,0.3572396035532112
20,45,1,3.339780113598,0.2994209097564461
20,48,1,5.816728454950001,0.17191794455335216
20,52,1,3.342833401504,0.2991474237244615
20,67,8,13.285636243999999,0.6021540747521915
20,70,1,9.117796969,0.1096756160945395
20,78,2,7.554709665499999,0.26473552109267356
20,79,4,15.665408779600002,0.25533965032619693
20,91,1,2.5245275121699997,0.3961137263029601
20,93,1,3.242434549562,0.30841023456744365
20,95,4,5.63376046612,0.7100053372973488
20,99,3,7.969717468991999,0.3764248872901936
20,104,7,26.506633360876325,0.26408483886648426
20,105,5,14.810220417586999,0.33760469858116
