Driver,Trip,Distance,SecInMotion
91,135,14156.37,468
91,135,14.70611,0.7
91,135,24.14972,1.2
91,142,1349.533,57.6
91,143,1417.26,71.1
91,150,564.8701,23.8
91,185,1422.741,221.6
91,191,3777.208,132.7
91,192,1417.566,78.2
91,206,1214.29,49.1
91,206,88.78029,3.7
91,228,1353.688,63.9
91,229,1418.352,79.5
91,248,1411.514,76.1
91,279,12614.51,432.7
91,280,1355.334,42.4
91,280,4592.499,142.8
91,292,404.8039,15.9
91,292,505.7009,27.8
91,292,3456.852,116.6
91,292,3656.462,119.7
91,292,27991.62,909.3
91,292,2773.236,93.3
91,292,8027.778,267.9
92,1,1527.802,57.2
92,1,23045.97,687.7
92,1,8542.636,269
92,1,14710.96,516.2
92,1,1658.101,63.8
92,1,2538.474,88.6
92,1,831.9904,29.4
92,1,5664.119,461.1
92,1,839.6012,85.3
92,1,1484.588,57.1
92,6,6788.197,188.2
92,6,7843.208,227.5
92,6,1602.274,43.3
92,6,1277.92,35.4
92,8,5163.597,134.8
92,8,3565.698,100.2
92,8,14.13028,0.4
92,10,16029.29,425.6
92,22,15401.47,421.1
92,22,367.4109,14
92,25,8750.648,243.2
92,25,2852.758,77.5
92,25,4101.6,118.6
92,34,38953.87,1107.7
92,34,31320.68,862.6
92,34,38162.86,1057.9
92,34,7765.478,232.3
92,42,3.535556,0.4
92,42,5441.145,166.7
92,42,47419.04,1334.8
92,42,28776.08,770.8
92,42,13975.66,393.1
92,42,3298.103,99.5
92,42,5515.689,166.9
92,42,10314.39,323.3
92,42,2020.358,94.1
92,47,104.0936,4.7
92,49,18538.34,520
92,64,15391.29,405.5
92,64,2810.724,80.3
92,70,5240.134,141.9
92,70,33625.96,828.9
92,70,60906.05,1520.4
92,73,3829.812,114.8
92,73,1386.2,44.1
92,73,23332.45,688.5
92,73,11102.6,332.8
92,73,41455.36,1194.7
92,73,14909.52,421.9
92,73,18437.77,879.7
92,73,2533.041,89.3
92,73,67.54195,2.2
92,73,10.80695,0.3
92,73,2662.718,91.6
92,75,8592.102,293.8
92,75,10315.31,297
92,78,18829.7,483.3
92,78,11359.42,285.6
92,78,8325.321,222.1
92,78,61010.16,1690.1
92,79,72159.34,2004.5
92,79,14043.17,376.5
92,79,792.799,19.4
92,79,16668.17,441.3
92,79,1650.983,44.4
92,79,2493.381,69.4
92,79,52.88862,1.5
92,79,2613.714,77.6
92,88,2816.915,78.8
92,88,15899.03,425.9
92,88,78.75584,2.1
92,92,17878.56,501.5
92,96,3157.471,99
92,96,2875.477,85.4
92,96,6555.546,189.2
92,96,6328.566,176.2
92,103,8902.274,230
92,103,9012.168,254.7
92,108,6128.003,196.4
92,108,13010.89,361
92,110,9378.915,255.7
92,111,38897.92,990
92,111,61090.99,1615.9
92,112,3841.905,113.3
92,112,1377.222,40.6
92,112,34162.25,881.1
92,112,35863.52,902.3
92,112,20499.51,530.5
92,112,6807.212,1032.5
92,112,333.3103,11.8
92,112,2239.83,72.3
92,112,1033.917,34
92,112,105.5067,2.9
92,112,4689.973,140.6
92,112,2340.096,80
92,116,4596.889,156.1
92,116,2602.442,224.8
92,116,3.999445,0.2
92,116,1320.699,106.9
92,116,2751.443,85.3
92,116,494.1939,19.6
92,116,8069.186,210.9
92,116,856.5123,22.6
92,116,26016.27,697.2
92,116,11409.05,309
92,116,8309.565,206.8
92,116,31346.47,818.7
92,116,29596.42,806.2
92,118,43306.93,1266.5
92,119,28005.74,773.3
92,119,11815.93,330.2
92,119,3010.393,79.7
92,119,16707.98,465.2
92,119,1654.188,51.9
92,119,2525.982,77.6
92,119,926.8154,28.8
92,119,2596.652,93.3
92,119,4.297501,0.6
92,119,9368.379,281.1
92,126,8795.004,271.4
92,129,18521.5,517.2
92,131,19173.49,547.9
92,132,5038.367,194.9
92,132,6311.247,240
92,132,4157.5,646.8
92,133,2625.715,123.3
92,133,16518.59,723.8
92,134,5166.898,139.8
92,134,13010.86,330.5
92,138,2943.451,97.7
92,138,426.9778,17.3
92,138,20.46445,1.3
92,143,9279.251,289.8
92,143,37.48556,1.4
92,144,18366.73,505.1
92,149,1124.072,33.6
92,149,3929.512,104.3
92,149,13083,341.8
92,152,9341.286,227.8
92,152,1510.9,40.8
92,152,1571.469,44.5
92,152,429.32,20.9
92,152,720.5348,21.4
92,152,30601.82,745.1
92,152,11500,288.8
92,152,23382.81,635.2
92,152,1163.388,33.6
92,152,1982.338,80.8
92,152,1.108333,0.2
92,152,3025.367,103
92,152,854.3729,32.8
92,152,422.4198,15.4
92,153,1825.929,54.3
92,153,7404.107,183.7
92,153,5796.571,142.4
92,153,9145.034,235.6
92,153,69.51584,2.3
92,153,30520.99,766
92,153,34653.31,853.4
92,153,920.3362,36
92,159,72150.56,2003.6
92,159,14916.73,369.6
92,159,12444.96,315.9
92,159,837.3559,27
92,163,18452.81,537.1
92,164,16166.76,472.2
92,165,15522.46,670.2
92,165,321.7192,20.2
92,168,19093.23,614.8
92,170,121.7681,6.2
92,170,706.264,22.8
92,170,1561.929,45.2
92,170,1645.238,45.7
92,170,2531.725,75
92,170,53.02862,1.6
92,170,20.85334,0.6
92,170,4743.643,148
92,170,2330.394,87.7
92,171,6265.846,176.8
92,171,6416.665,153.4
92,171,19172.63,558
92,172,15439.56,404.6
92,172,3030.331,101
92,175,17773.26,466.9
92,176,26660.44,1119.3
92,184,7490.199,242.6
92,184,9313.756,308.2
92,184,18529.32,546.4
92,186,9244.763,284.1
92,187,5161.056,127.5
92,187,10031.35,241.6
92,187,3051.967,90.7
92,190,17348.06,469.5
92,191,8991.795,447.2
92,192,8086.307,338.1
92,195,19171.15,502.3
92,196,9880.35,296.3
92,203,19113.05,553.5
92,206,4754.242,145.3
92,206,3315.081,111.7
92,206,6275.756,198.8
92,206,5325.309,146.1
92,206,17329.66,498.3
92,206,659.295,17
93,1,1537.363,50.8
93,1,37373.51,1087.7
93,1,1631.568,52
93,4,2607.171,127.7
93,4,112.0047,5.4
93,5,4.735278,0.2
93,5,5.255556,0.2
93,5,5.226389,0.2
93,5,5.228612,0.2
93,5,5.303334,0.2
93,5,1562.98,61.1
93,5,190.0789,13
93,5,22.66778,3.7
93,7,4207.751,153.4
93,9,2191.737,81.9
93,9,119.1086,5.1
93,10,476.6903,20.4
93,10,18.83945,1.1
93,10,25.28723,1.4
93,10,2103.568,78.3
93,10,4947.664,206.4
93,12,2524.311,108.4
93,13,2706.987,92.5
93,13,1617.863,50.8
93,13,1424.768,50.6
93,13,624.1898,23.3
93,13,2030.185,67.2
93,13,500.5745,18.6
93,13,2.863056,0.1
93,13,5.729445,0.2
93,13,1273.608,43.8
93,21,773.8387,36
93,22,2335.386,68.6
93,22,1610,52.8
93,22,508.192,17.4
93,22,1364.463,45.9
93,25,2471.532,104.1
93,26,696.0432,25.2
93,26,4245.707,129.8
93,26,1461.795,46.5
93,26,302.0314,12.6
93,27,481.6667,22.6
93,27,3088.879,94.6
93,27,3191.692,113.3
93,27,2602.606,99.8
93,27,397.5436,20.1
93,27,102.2567,5
93,27,104.5253,5
93,27,80.01001,3.8
93,27,39.75695,1.9
93,27,4.166111,0.2
93,29,2358.083,96.1
93,29,201.3931,16.2
93,33,2319.374,83.3
93,33,1175.67,36.4
93,33,92.19307,2.9
93,33,2170.387,73.2
93,33,29.06195,1.8
93,35,2722.033,87.8
93,35,1622.604,50.3
93,35,2013.078,61.2
93,35,2009.998,65.2
93,35,489.5576,21
93,35,1592.23,57.7
93,38,878.1712,32.2
93,45,752.9648,29.3
93,48,2135.415,64.5
93,48,3358.507,94
93,54,2541.53,108.9
93,65,705.0679,31.6
93,67,2479.797,101.9
93,73,2544.826,99.8
93,77,2725.351,69.3
93,77,1643.802,39.2
93,77,2052.007,55.5
93,77,2022.229,68.8
93,77,499.3353,25
93,77,1575.696,83.1
93,79,2034.619,75.7
93,79,2134.2,99
93,80,2094.502,62.2
93,80,4671.042,140
93,80,9888.549,303.7
93,84,962.8406,33.5
93,85,1888.987,72.1
93,86,536.0895,19.3
93,86,1336.582,55.3
93,88,7341.124,227.9
93,89,5593.358,151
93,89,13780.2,383.4
93,89,1003.061,32.3
93,89,1341.481,40.1
93,89,1379.619,40.1
93,89,3233.534,91.1
93,90,1674.18,55.5
93,90,7071.885,209.7
93,90,2014.646,63.5
93,90,2068.066,72
93,90,453.9911,27.8
93,94,4654.117,134.4
93,94,6513.42,171.9
93,94,3291.065,98.1
93,95,2284.293,71.8
93,95,3202.333,98.2
93,95,3478.533,103.9
93,95,5156.622,147
93,95,1427.908,75.8
93,95,1.305833,0.2
93,104,4021.6,113.8
93,104,52.61445,2
93,106,831.1904,28.5
93,106,1335.548,39.5
93,106,1767.864,50
93,106,3187.481,101.6
93,112,764.0295,31.2
93,114,2748.916,73.8
93,114,1628.881,44.2
93,114,2117.471,62.7
93,115,2037.441,76.1
93,115,548.9164,21.7
93,115,1546.803,57.8
93,122,2568.723,100.3
93,123,765.3245,24.4
93,123,1553.788,59.5
93,124,3.270278,0.2
93,126,2546.724,88.1
93,126,248.8909,10.6
93,128,2496.21,123.3
93,135,713.5006,31
93,136,2483.377,90
93,141,656.9531,28.1
93,141,46.35695,1.9
93,142,2335.239,80.4
93,146,943.3542,40.9
93,147,65.67334,1.6
93,148,739.8034,26.5
93,148,6694.101,210.6
93,150,9532.842,432.4
93,150,3127.634,109.5
93,150,5501.801,172.1
93,150,5.967501,0.2
93,150,30659.17,908.6
93,150,6601.191,189
93,150,8218.414,223.9
93,150,17436.02,466.6
93,150,10262.4,291.7
93,150,62476.71,1691.3
93,150,63159.47,1642.3
93,150,25432.37,640.9
93,150,1893.907,50.1
93,150,159.5053,5
93,151,32668.99,895.1
93,151,4468.465,126.2
93,151,55503.5,1551.7
93,151,2359.789,68.5
93,152,78937.06,2273.5
93,152,31843.88,850.7
93,152,5796.459,155.4
93,152,29322.11,856.3
93,152,3.177778,0.1
93,152,12.72195,0.4
93,152,6018.875,201.9
93,153,5.516945,0.2
93,153,5.512223,0.2
93,153,639.4398,23
93,153,694.9225,23.3
93,153,1210.86,37.5
93,153,5183.041,179.8
93,153,5077.079,168.6
93,153,2052.488,92.1
93,154,463.0492,16.2
93,154,6230.382,192.7
93,154,7468.973,261
93,154,1655.425,57.9
93,154,114.3547,7.9
93,154,20.29834,1.8
93,155,162.46,6.2
93,155,43.965,2.4
93,155,2090.069,74.3
93,155,4648.918,167.6
93,155,253.7081,10
93,155,723.7109,26.1
93,158,2730.203,100.8
93,158,1637.518,59
93,158,1998.61,63.4
93,158,2041.633,68.2
93,158,665.9003,22.6
93,158,2328.811,78.8
93,158,1256.215,41.5
93,161,9114.83,334.4
93,161,1538.76,57.1
93,161,142.3853,5.4
93,163,20.99667,1.1
93,163,922.7906,69.3
93,163,49.56667,3.1
93,164,525.5384,28.8
93,164,6668.236,479.3
93,164,1574.108,57.7
93,164,155.0292,7
93,164,27.63278,1.3
93,164,1318.695,57
93,164,7344.178,250.1
93,164,1611.65,58.3
93,165,2121.972,71.8
93,165,1417.014,45.5
93,166,2041.486,69.9
93,166,1614.773,53.4
93,166,1250.217,44.2
93,166,2538.079,100.5
93,167,2355.486,84
93,167,185.1564,13.4
93,167,8.37889,1.5
93,171,1827.088,66.3
93,171,2099.942,65.8
93,171,1186.12,39
93,173,1781.423,54.5
93,173,4463.487,140.6
93,173,2023.686,65.4
93,173,505.6395,18.5
93,173,1231.7,43.5
93,176,2311.991,84.6
93,176,1620.648,61
93,177,244.7197,9.3
93,177,222.8406,8.2
93,177,1187.516,40.7
93,178,1406.605,50.6
93,180,2440.784,88
93,180,195.9242,18.3
93,182,2425.613,85.2
93,182,43.41862,1.6
93,182,59.43751,2.3
93,185,2450.836,100.2
93,188,2479.242,113.6
93,192,2482.429,116.2
93,196,2541.738,93.7
93,196,551.4451,27.1
93,197,2406.98,90.9
93,205,2617.38,130.9
93,205,2.749445,0.3
93,206,3586.193,227.8
93,210,4.674445,0.2
93,210,661.8693,25.3
93,211,793.3015,60.2
93,211,38.68834,4.9
93,218,783.9103,34.2
93,218,394.612,42.1
93,218,294.2406,15.6
93,218,68.15501,3.4
93,221,3583.137,210.7
93,221,227.2192,18.3
93,222,2543.485,87.2
93,223,2461.894,87.9
93,224,479.4034,17.7
93,224,1599.629,51.8
93,225,1310.027,52.4
93,225,3.323334,0.2
93,225,3.232778,0.2
93,225,3.166945,0.2
93,225,69.43556,4
93,225,2058.732,77.6
93,225,1926.15,65.7
93,226,1994.953,71.5
93,226,1614.482,51.7
93,227,122.7364,4.2
93,227,1255.055,46.9
93,231,2424.825,96.9
93,231,46.99445,2
93,234,2493.279,84.4
93,246,1913.612,70.7
93,246,2116.684,83.5
93,246,2046.643,82.6
93,246,1323.113,71.2
93,246,99.26585,5.3
93,246,93.87279,5
93,246,204.0567,10.6
93,246,17.02139,0.9
93,246,104.1192,5.6
93,246,97.75168,5.8
93,246,56.94501,6.7
93,246,6353.216,223
93,246,9176.586,291.5
93,248,5560.023,210.2
93,249,833.6671,30.3
93,249,292.6003,18.1
93,249,205.1872,18.3
93,249,10.12583,2.4
93,255,7362.55,254
93,255,922.3979,33.8
93,255,2723.864,100
93,255,7.830556,0.3
93,255,10.19639,0.4
93,255,7.782223,0.3
93,255,3004.115,120.4
93,255,2.553334,0.1
93,255,3339.728,130.3
93,255,2938.878,102.3
93,255,3610.715,128.9
93,255,3787.286,118.6
93,255,7353.083,218
93,255,2311.593,67.9
93,255,8548.644,285.5
93,255,1512.017,57.8
93,255,1367.072,55.4
93,255,9.56889,0.4
93,257,1515.002,52.9
93,257,6678.489,225.6
93,257,5066.159,174.9
93,257,1396.94,44.6
93,259,6839.301,241.5
93,259,9150.784,316.9
93,259,118.575,8.9
93,259,39.69612,4.2
93,259,16.12083,3.3
93,259,1024.858,36.8
93,259,52.59667,3.2
93,259,2127.342,83.7
93,259,2046.95,71.6
93,259,444.157,34.3
93,259,2539.693,97.1
93,264,2602.644,87.1
93,264,108.5928,4.2
93,265,2485.389,85.5
93,267,2541.421,100.5
93,269,1804.201,55.7
93,269,9508.75,283.9
93,269,872.7195,25.2
93,269,41.66945,1.4
93,269,804.0034,30.2
93,269,28.02223,1.1
93,269,2177.444,78
93,269,173.7403,6.4
93,269,3672.583,121.5
93,269,1575.731,51.2
93,269,30.75945,1.1
93,269,1606.248,56
93,269,121.8258,3.8
93,269,8245.834,246.2
93,269,13.68611,0.4
93,269,1239.407,37.1
93,269,6432.686,199.2
93,269,116.7564,4.5
93,269,7298.498,256.8
93,272,59.65862,2
93,272,5175.681,183.8
93,272,915.6595,32.2
93,272,11.555,0.4
93,272,7955.628,285.3
93,272,118.2008,5.8
93,272,11.53778,0.4
93,272,11.83278,0.4
93,272,824.6859,33.4
93,272,5.051667,0.3
93,272,61.56501,4
93,272,2111.726,78.6
93,272,2048.785,73.6
93,274,757.7284,31.2
93,274,106.5742,5.4
93,274,20.84806,1.2
93,276,2721.512,83.7
93,276,1617.359,49.1
93,276,2138.208,64.6
93,276,2036.521,77.2
93,276,517.4601,18.4
93,276,6.144167,0.2
93,276,1282.171,43.1
93,282,704.4887,32.1
93,282,30.78334,2.1
93,282,179.257,11.9
93,283,26.14528,1.7
93,283,776.9684,32.7
93,283,1478.62,58.7
93,283,7282.035,270.7
93,283,884.8601,34.3
93,285,453.7242,21.8
93,285,153.4259,7.9
93,285,6983.688,337.2
93,286,2495.332,115.7
93,294,695.8634,28.3
93,295,2349.872,85.4
93,299,1902.357,71.4
93,299,1841.634,59.4
93,299,759.1318,28.1
93,299,793.8695,27.5
93,299,275.7931,10.2
93,300,1634.094,58.4
93,300,8074.27,281.5
93,301,6.750556,0.5
93,303,704.4498,34.5
93,303,119.7978,7.8
93,305,1794.694,64.2
93,305,9484.831,314.6
93,307,10536.17,392.4
93,307,1204.855,48
93,307,582.2548,30.8
93,308,2338.917,89
93,311,2497.864,100.7
93,311,29.51445,1.4
93,312,844.2001,31.5
93,312,1570.726,59
93,312,217.9625,27.8
93,314,2849.308,103.7
93,314,252.3589,10.4
93,316,1313.563,45.8
93,316,4596.561,319.4
93,316,3433.394,114.1
93,318,4113.812,158.5
93,319,3.597778,0.2
93,319,1477.53,75
93,319,175.0256,9.4
93,319,60.38,3.3
93,319,76.20223,4.2
93,321,713.8248,32.5
93,321,358.7589,21.5
93,321,6.196112,0.4
93,322,1900.512,70.5
93,322,571.3573,20.8
93,328,4313.553,196.8
93,336,636.5031,28.7
93,336,41.45667,1.9
93,336,381.44,29.8
93,338,2388.625,84.2
93,343,1868.258,74
93,343,1918.947,60.8
93,343,147.7645,5.5
93,345,3428.265,138.1
93,345,213.9734,19.1
93,352,716.1129,52.6
93,352,39.78862,3
93,353,2500.181,221.1
93,353,199.3561,23.6
93,358,3160.489,96.6
93,358,47.23834,1.5
93,359,10.50639,0.4
93,359,1604.155,56.4
93,360,397.5353,15.6
93,360,1623.223,55.8
93,360,307.3392,28.2
93,360,3593.88,167
93,360,970.3798,39.1
93,360,1863.25,68.8
93,360,2045.77,75.2
93,360,1636.843,66.4
93,363,9295.97,340.6
93,364,6258.757,222.9
93,364,4454.8,146.6
93,364,1717.045,63
93,365,727.8793,27.5
93,365,1104.25,40.1
93,366,1953.264,64.3
93,366,1526.115,50.4
93,366,23.19584,1.7
93,366,2.725556,0.2
93,366,945.6579,36.3
93,366,60.8089,3.9
93,366,2111.278,79.6
93,366,1984.036,75
93,369,676.2159,31
93,369,22.80084,1.1
93,369,65.30723,3.1
93,369,109.11,5.9
93,369,52.70501,3.9
93,369,23.38556,2.2
93,371,2354.226,101.6
93,371,201.1186,23.3
93,378,4773.427,222.2
93,381,2456.191,97.5
93,381,11.61945,0.4
93,390,706.7903,40
93,391,852.6082,39
93,391,3222.307,143.7
93,394,691.9837,25.3
93,394,2904.845,99
93,394,1634.555,55.2
93,394,510.8076,20.9
93,394,1568.317,53.9
93,404,718.3756,28.8
93,405,1055.874,41.7
93,405,1552.156,52.9
93,405,1639.257,51.2
93,405,1380.012,46.3
93,405,5517.125,198.6
93,414,456.7381,19.2
93,414,1566.624,55.6
93,414,170.7733,16
93,414,1284.075,47.2
93,414,2055.71,71.6
93,414,7298.722,268.9
93,415,4026.162,174.9
93,415,42.02945,1.9
93,415,6.64139,0.3
93,415,467.9162,24.4
93,415,1.792778,0.1
93,424,834.7562,35
93,424,4.508056,0.2
93,424,8.949446,0.4
93,424,2.386667,0.1
93,424,9.527779,0.4
93,424,9.633334,0.4
93,424,2.51,0.1
93,424,5.114723,0.2
93,424,2.358334,0.1
93,424,23778.71,1552.4
93,425,2558.92,89.2
93,425,1536.402,57.1
93,427,335.2,28.5
93,428,1261.34,48
93,428,4645.078,155.5
93,428,4841.733,149.3
93,428,817.5734,30.2
93,428,1239.809,46.6
93,430,4.803334,0.2
93,430,9.88639,0.4
93,430,784.8087,29.2
93,431,40029.67,1263.8
93,431,1165.474,38.1
93,431,484.7495,19.1
93,432,5515.949,189.6
93,432,67.46667,2.6
93,432,1178.286,43.2
93,432,400.2912,16.2
93,432,52955.47,1590.8
93,432,2041.001,77.1
93,432,703.61,26.6
93,432,46.93973,3.2
93,432,2.812778,0.2
93,434,4628.286,164.3
93,434,245.1581,9.2
93,434,947.8029,35.1
93,439,34957.88,1012.9
93,439,580.8401,19
94,10,5964.41,201.2
94,12,6179.979,201.3
94,17,2987.737,98.4
94,17,2808.669,90.5
94,19,6166.66,205.3
94,20,5959.461,187.3
94,22,6161.75,193.5
95,2,7886.541,294.6
95,2,19798.71,685.8
95,2,12303.39,436.5
95,25,6484.998,227.1
95,25,11612.04,393.9
95,25,2659.642,90.7
95,25,15882.63,538.9
95,25,4973.057,190.8
95,32,1594.178,54.9
95,32,2975.924,105.4
95,32,9119.903,328.9
95,32,5756.703,217.5
95,32,550.8356,19.5
95,32,20249.68,724.7
95,32,5.153056,0.2
95,60,7203.291,262.1
95,95,1514.313,48.5
95,95,9791.159,338.6
95,95,3389.951,120.7
95,95,75.39112,2.7
95,98,2022.156,73.8
95,98,4330.8,157.4
95,98,9770.281,357.4
95,101,4687.77,156.8
95,101,5998.874,197.6
95,101,87.41501,2.9
95,115,10782.47,362.4
95,116,3377.561,114.8
95,116,4355.578,145.5
95,116,9833.935,353.8
95,116,5134.479,168.6
95,117,6663.078,216.5
95,120,25355.67,819
95,120,3411.128,110.2
95,120,16061.64,516.3
95,120,30721.49,974.9
95,120,22195.84,690.3
95,120,4860.653,159.5
95,120,54441.24,1637.4
95,120,6290.539,189.2
95,120,65.70973,2.5
95,120,90.03168,3.6
95,120,14.47472,0.6
95,121,43790.3,1294.7
95,121,8991.043,277.5
95,121,6414.459,196.6
95,121,14213.61,437.1
95,121,29563.88,915.4
95,123,13256.91,492.7
95,123,13134.16,407.5
95,124,62075.95,2013.5
95,125,53776.68,1780.9
95,125,3211.616,135.8
95,125,2033.057,70.6
95,125,5780.275,194.6
95,125,12.16278,0.4
95,125,23667.6,833.8
95,126,24945.17,835.9
95,126,95164.05,3349.7
95,126,4639.926,190.2
95,126,7699.813,297.1
95,126,6182.18,220.9
95,126,2209.222,87
95,126,593.1254,25.4
95,126,99.94251,3.9
95,126,108.1253,4.2
95,126,106.5378,4.1
95,126,951.3309,43.8
95,126,865.8345,39.3
95,126,1600.355,71.6
95,126,1426.978,53.7
95,126,10247.23,408.1
95,126,2905.038,110.2
95,126,6607.686,242.9
95,126,90833.26,3158
95,127,16861.51,544.1
95,127,10720.01,413.2
95,127,56.06861,2.4
95,127,3754.707,140.2
95,127,9047.811,352.5
95,127,3661.035,144.6
95,127,3780.934,165.9
95,127,5031.94,221.1
95,129,52562.68,1975.7
95,129,3038.645,105.6
95,129,14575.12,561
95,129,12053.66,438.5
95,129,5859.366,229.9
95,130,2270.793,89.1
95,130,16306.57,591.7
95,130,28701.83,1058.9
95,160,11050.06,467.6
95,160,10316.55,454.6
95,160,5603.069,220.8
95,160,127.2817,15
95,160,170.0875,11.7
95,169,21104.05,812.4
95,169,19251.29,770
95,170,1656.429,87.9
95,170,3298.222,153.8
95,170,2214.896,102.7
95,170,1068.468,52.9
95,170,8061.319,353.1
95,170,8246.941,383.8
95,170,295.9631,17.2
95,170,374.8789,18.6
95,170,1044.87,46.7
95,170,50525.76,2269.3
95,170,15002.76,715.5
95,170,34690.43,1694.3
95,170,240.8714,10.4
95,170,3356.989,184.4
95,171,27.21722,1.8
95,171,6105.087,514.6
95,171,2631.884,264.6
95,171,186.1864,21.1
95,171,261.5059,20.7
95,171,363.7275,26.1
95,171,618.2906,33.4
95,171,1250.084,94.7
95,171,5.290556,0.3
95,171,7036.781,434.4
95,171,29879.65,1263
95,171,34955.77,1357.1
95,172,33604.83,1317.5
95,172,78655.55,3101.7
95,173,47984.11,1764.4
95,173,24032.38,919.9
95,173,66364.61,2726.3
95,173,4849.361,210.4
95,173,63232.73,2743
95,173,4441.32,242.6
95,173,5118.347,244.7
95,176,4.014723,0.4
95,201,7287.248,243.8
95,201,833.8732,26.6
95,213,8.798334,1
95,217,46.91195,3.6
95,224,14782.96,492.5
95,224,1711.904,68.3
95,224,2657.895,105.8
95,224,3798.001,158.4
95,224,11441.59,416.1
95,224,602.6115,29.7
95,224,883.507,37
95,224,7667.901,255.4
95,228,5127.021,175.7
95,228,11439.18,412.1
95,228,4247.659,162
95,228,23074.22,844.7
95,236,10910.34,355.3
95,237,3331.33,121.5
95,237,4468.375,163.3
95,237,9782.013,378.5
95,263,5358.004,173.1
95,287,2114.283,177.6
95,287,3235.224,193.1
95,288,5745.416,278.3
95,319,7471.405,264.7
95,319,2310.64,76.7
95,319,33.52389,1.1
95,319,6.138334,0.2
95,319,6149.85,218
95,319,2073.682,71.4
95,319,1960.788,76.6
95,319,397.5736,14.6
95,319,2337.272,91.3
95,319,454.7801,16.2
95,319,5299.882,181.5
95,321,10950.72,437.5
95,321,3312.395,131.9
95,321,429.9525,19.9
95,321,55.5714,2.4
95,321,7189.268,276
95,321,91.90251,5.5
95,321,10.86083,0.7
95,321,546.3253,22.2
95,321,111.7506,4.4
95,321,22202.71,841.3
95,354,2269.727,83.9
95,354,11037.05,369.2
95,354,7719.532,256.8
95,354,2764.684,103.4
95,354,8040.079,289.4
96,1,5700.757,204.1
96,1,1162.972,38.6
96,1,5238.069,168.2
96,1,2143.436,68.6
96,1,3114.982,96.5
96,1,7975.75,250.1
96,2,18797.75,559.6
96,2,18249.32,587.3
96,2,137.7389,5.1
96,2,53862.87,1615.3
96,8,675.2145,22.9
96,8,1528.18,45.9
96,8,1310.211,42.1
96,9,276.7403,10.1
96,9,2026.869,71.6
96,9,690.5056,28.5
96,10,630.4603,23.5
96,10,20.88722,0.7
96,10,1540.847,49.3
96,10,81.65585,2.6
96,10,313.955,12.8
96,12,4978.69,174
96,12,28268.88,844.5
96,12,20342.2,610.9
96,12,18498.89,572.2
96,12,4857.826,142.8
96,12,23209.87,690.9
96,12,6045.799,200.9
96,13,17147.59,526.3
96,14,1856.754,59.8
96,14,3209.135,100.1
96,14,7.700834,0.5
96,14,28731.39,839.4
96,14,12620.01,368.4
