Driver,Trip,TripTime,Distance
40,171,0,0
40,171,30,0.234375
40,171,10,0.078125
40,171,0,0
40,171,30,0.234375
40,171,10,0.15625
40,171,0,0
40,171,30,0.5234375
40,171,10,0.234375
40,171,0,0
40,171,30,1.070313
40,171,10,0.4296875
40,171,50,2.5625
40,171,10,0.546875
40,171,50,2.734375
40,171,10,0.546875
40,171,50,2.734375
40,171,80,4.507813
40,171,80,5.078125
40,171,80,5.960938
40,171,50,4.273438
40,171,10,0.9375
40,171,0,0
40,171,30,3.046875
40,171,10,1.09375
40,171,0,0
40,171,30,3.460938
40,171,10,1.171875
40,171,0,0
40,171,0,0
40,171,10,1.25
40,171,0,0
40,171,0,0
40,171,0,0
40,171,10,1.398438
40,171,0,0
40,171,0,0
40,171,0,0
40,171,10,1.484375
40,171,0,0
40,171,0,0
40,171,0,0
40,171,10,1.5625
40,171,0,0
40,171,20,3.125
40,171,10,1.59375
40,171,0,0
40,171,20,3.28125
40,171,10,1.640625
40,171,0,0
40,171,20,3.4375
40,171,10,1.71875
40,171,0,0
40,171,30,5.179688
40,171,10,1.796875
40,171,0,0
40,171,30,5.445313
40,171,200,38.3125
40,172,47540,16468.13
40,172,96030,32363.15
40,203,127190,31845.15
40,207,48130,16471.38
40,207,7470,2114.102
40,207,9800,3050.42
40,207,71540,23571.32
40,221,48640,15730.48
40,221,14410,4199.938
40,223,9650,2662.375
40,223,75250,22797.46
40,235,102680,32165.73
40,235,4220,1262.469
40,235,1990,603.9766
40,235,105290,32389.38
40,250,98060,32144.71
40,250,49340,17468.9
40,250,20,3.75
40,250,20,3.59375
40,250,20,3.507813
40,250,20,3.4375
40,250,20,3.28125
40,250,20,3.171875
40,250,20,3.125
40,250,20,2.96875
40,250,20,2.96875
40,250,30,4.375
40,250,30,4.21875
40,250,30,4.21875
40,250,30,4.453125
40,250,30,4.453125
40,250,30,4.453125
40,250,30,4.453125
40,250,30,4.453125
40,250,30,4.453125
40,250,30,4.453125
40,250,30,4.453125
40,250,30,4.453125
40,250,30,4.453125
40,250,30,4.453125
40,250,30,4.53125
40,250,30,4.453125
40,250,30,4.453125
40,250,30,4.148438
40,250,30,3.71875
40,250,30,3.304688
40,250,30,3.046875
40,250,30,2.8125
40,250,30,2.5
40,250,30,2.34375
40,250,30,2.34375
40,250,30,2.34375
40,250,30,2.34375
40,250,30,2.539063
40,250,30,2.726563
40,250,30,3
40,250,30,3.28125
40,250,30,3.609375
40,250,30,3.945313
40,250,30,4.234375
40,250,30,4.539063
40,250,30,4.773438
40,250,20,3.28125
40,250,20,3.421875
40,250,20,3.4375
40,250,20,3.59375
40,250,20,3.59375
40,250,20,3.632813
40,250,20,3.75
40,250,20,3.75
40,250,20,3.90625
40,250,20,3.90625
40,250,20,4.046875
40,250,20,4.0625
40,250,170,35.51563
40,252,48570,16488.6
40,252,98810,32402.67
40,255,205740,72305.16
40,256,192930,66994.14
40,279,13420,3624.124
40,279,44710,13949.83
40,290,48930,15855.84
40,297,102010,32147.64
40,297,49760,17460.08
40,297,160,34.53125
40,298,48880,16477
40,298,99220,32398.85
40,299,94470,30631.82
40,301,46980,16472.66
40,301,97080,32390.64
40,338,21500,6377.187
40,338,31260,10638.26
40,338,0,0
40,339,35670,12032.16
40,339,33190,7477.419
40,366,455450,160727.7
40,371,51920,17626.08
40,371,8600,2657.645
40,371,10050,3205.605
40,371,517240,178936
40,376,61270,16138.64
40,377,49890,14862.63
40,412,23630,6374.347
40,412,34550,10651.93
40,412,10,1.054688
40,413,35400,12040.62
40,413,30490,7482.821
41,1,209870,29175.28
41,1,11610,3477.355
41,25,20280,6473.674
41,27,4290,1272.837
41,27,42740,13551.08
41,44,4880,1301.264
41,44,76570,22573.35
41,46,85380,26744.47
41,56,5600,1592.054
41,56,11320,3470.177
41,62,47000,14034.23
41,63,39110,12221.19
41,65,46550,13921.76
41,89,5240,1592.284
41,89,10790,3474.148
41,91,34510,10726.71
41,91,4890,1369.809
41,95,33400,10728
41,95,5250,1371.311
41,102,34570,10747.88
41,102,5050,1377.17
41,105,5330,1591.854
41,105,34420,10749.13
41,115,23050,6848.184
41,149,43510,13594.01
41,149,0,0
41,149,10,1.504883
41,149,0,0
41,149,10,1.485352
41,149,0,0
41,149,10,1.458984
41,149,0,0
41,149,10,1.415039
41,149,0,0
41,149,10,1.368164
41,149,0,0
41,149,10,1.334961
41,149,0,0
41,149,10,1.318359
41,149,0,0
41,149,10,1.314453
41,149,0,0
41,149,10,1.318359
41,149,0,0
41,149,10,1.328125
41,149,0,0
41,149,10,1.328125
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,10,0.5644531
41,149,10,0.5761719
41,149,10,0.6015625
41,149,10,0.6386719
41,149,10,0.6767578
41,149,10,0.703125
41,149,20,1.40625
41,149,20,1.40625
41,149,20,1.40332
41,149,20,1.40625
41,149,20,1.386719
41,149,20,1.356445
41,149,30,1.963867
41,149,30,1.837891
41,149,30,1.679688
41,149,30,1.491211
41,149,30,1.293945
41,149,30,1.048828
41,149,0,0
41,149,10,0.2431641
41,149,0,0
41,149,10,0.1875
41,149,0,0
41,149,10,0.1376953
41,149,0,0
41,149,10,0.09082031
41,149,0,0
41,149,10,0.04980469
41,149,0,0
41,149,10,0.04882813
41,149,0,0
41,149,10,0.06835938
41,149,0,0
41,149,10,0.08984375
41,149,0,0
41,149,10,0.1640625
41,149,0,0
41,149,10,0.2714844
41,149,0,0
41,149,10,0.375
41,149,0,0
41,149,10,0.4589844
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,0,0
41,149,200,35.99121
41,157,33780,10729.86
41,157,5000,1370.986
41,158,5840,1589.541
41,158,37920,10757.72
41,159,33050,10734.73
41,159,5750,1371.156
41,160,5940,1592.967
41,160,40450,10757.03
41,162,11270,3691.185
41,162,5260,1371.621
41,163,5690,1592.53
41,163,11170,3475.451
41,183,12480,3743.063
41,183,4990,1372.45
41,184,5140,1590.345
41,184,33060,10751.1
41,191,5290,1594.847
41,191,53960,17516.1
41,191,200,36.25586
41,202,5940,1594.867
41,202,37270,10760.15
41,209,28340,6845.757
41,275,44290,14060.65
41,330,32940,10740.75
41,330,78170,24687.46
41,362,143750,25868.51
41,362,56770,17930.37
41,368,33580,10727.24
41,368,5150,1370.559
41,460,33940,10726.77
41,460,4940,1368.514
41,461,97860,26264.98
42,4,18470,5760.657
42,5,18190,5340.204
42,24,27370,8396.145
42,24,17380,5668.799
42,25,50920,6664.907
42,25,33010,9497.813
42,36,26250,8399.703
42,36,17730,5673.368
42,37,47280,6671.278
42,37,32510,9498.674
42,231,17940,5775.845
42,232,16640,5349.55
42,241,17730,5774.979
42,242,16720,5342.595
42,251,27990,8978.498
42,251,1870,485.5371
42,251,68150,22304.09
42,251,9520,3064.574
42,252,12190,3723.694
42,252,72280,22770.35
42,252,26500,8566.15
42,265,18550,5780.882
42,266,16210,5348.668
42,269,29170,8983.971
42,269,30220,9323.973
42,269,25740,7945.549
42,269,27350,8565.16
43,3,66450,9459.781
43,4,55490,17191.03
43,8,20880,5721.499
43,8,2380,793.8379
43,9,4020,1315.635
43,9,26110,6710.06
43,114,31470,9462.678
43,115,57730,16028.41
43,130,44130,12794.42
43,131,8010,2276.042
43,132,27810,8554.062
43,132,69770,21501.28
43,145,49640,12795.71
43,145,7400,2271.977
43,146,26930,8548.729
43,146,68770,21491.5
43,147,21780,5731.252
43,147,2850,794.0098
43,148,4460,1407.789
43,148,40910,11497.61
43,149,31050,6128.478
43,149,2620,794.377
43,149,54560,7574.555
43,155,37310,9462.011
43,594,31200,9614.017
43,605,8830,1978.169
43,605,2780,797.0947
43,609,8940,1984.844
43,609,2600,793.6875
43,611,7600,2394.489
43,611,8580,2715.899
43,615,14880,4529.17
43,619,4710,1412.776
43,619,25600,6727.084
43,622,38450,11261.53
43,625,4530,1411.746
43,625,9650,2551.965
43,638,80270,7131.258
43,672,23170,7605.007
43,681,14370,4525.468
43,681,0,0
43,687,22910,5563.389
43,688,7990,1984.092
43,688,2470,795.7246
43,691,7850,2394.321
43,691,9250,2719.964
43,691,20,3.990234
43,694,13830,4527.604
43,702,15070,4531.331
43,730,8230,1980.327
43,730,2610,798.4336
43,735,15560,4591.334
43,735,2020,666.2676
44,1,10580,1459.789
44,1,78550,15965.53
44,17,18580,2895.484
44,17,17320,4198.892
44,18,8000,1913.028
44,18,25730,6821.504
44,46,395200,84341.48
44,46,141950,42854.54
44,46,11420,3250.531
44,47,282280,86038.64
44,49,166640,47354.32
44,50,53510,16476.6
44,51,352100,107921.2
44,52,242230,72695.68
44,52,135980,42863.26
44,52,130080,42146.22
44,52,131230,41336.45
44,58,66930,20158.76
44,58,2970,824.4531
44,58,4030,1145.016
44,58,4800,1472.574
44,58,5700,1841.621
44,63,2470,547.2627
44,63,3080,497.7813
44,63,29480,8371.781
44,63,6230,1717.332
44,63,44180,12186.58
44,63,32930,9501.887
44,63,17610,5325.613
44,75,12370,3471.924
44,75,37650,10922.04
44,75,1020,204.9375
44,75,2710,667.291
44,107,53140,15718.52
44,107,40160,11599.21
44,126,59250,18612.02
44,126,1360,373.1582
44,126,3810,1145.105
44,126,24650,7654.223
44,126,2150,491.3789
44,131,2210,545.5186
44,131,26840,8432.483
44,131,6510,1716.742
44,131,50070,15113.03
44,202,5740,1455.397
44,202,54590,15941.98
44,299,65230,18868.11
44,299,87080,25256.18
